docID,text
FDA-2021-N-1088-109996,"These covid ""vaccines"" should not be given to children, much less mandated.  With all the adverse reactions that those 12 & older have experienced with the vaccines, it's reprehensible to give it to children whose chance of dying from COVID is miniscule (.0008).  History will not look favorably on this horrific practice."
FDA-2021-N-1088-7865,"Not enough data to support Covid vaccines, they are not safe in the short long and no one knows effects at long time. Stop supporting laboratories and pharmaceuticals business "
FDA-2021-N-1088-13501,No vaccinations for kids!!  Such action is beyond questionable and scientifically unsound!
FDA-2021-N-1088-14046,Do not do this. It is wrong and you know it. They don't need it. Your avarice is showing.
FDA-2021-N-1088-35923,"My kids will not take this fake vaccine that causes more harm than good. Stop with all your bs communist orders, I will do what's best for my kids and it doesn't include the shot that dumass Joe Biden say or how he wants to control how we raise our kids"
FDA-2021-N-1088-25595,I’m against all government mandates requiring vaccinations. This should be the individual choice of each person as a basic human right not controlled by the government. Please consider this in all discussions about this issue.
FDA-2021-N-1088-23107,These vaccines should not be mandated for children at all. There are not enough long term studies done. I am not assured that these are safe for children and therefore they should not be forced without proper long term studies. You can't possibly know long term side effects after only a year or less of testing. No Covid 19 mandates for children!!!
FDA-2021-N-1088-96860,"No mandatory vaccines for our children! They are dangerous and useless, natural immunity is best"
FDA-2021-N-1088-91533,These shots will kill our children and ate untested unproven and unwanted. The pharmaceutical companies and the FDA are charlatans selling elixirs on the side of the road. Stay away from our kids.
FDA-2021-N-1088-41754,"Please do not approve this shot for children ages 5-11.  There is no health emergency for children in this age group, and not enough data exists to support the upcoming mandates that will follow."
FDA-2021-N-1088-57140,Children do not need vaccines from a virus that has 99.9% survival rate for their age! Let their natural immune system do the work! Enough is enough. 
FDA-2021-N-1088-116068,"I feel it is reckless to administer the products with no long term safety studies for children . The benefit/ risk must be measured . These products carry a risk of injury and death , along with heart issues , strokes , and blood clotting . Please reconsider approval for these vaccines for the sake of children’s health . It’s the right thing to do."
FDA-2021-N-1088-109540,I completely oppose any type of COVID vaccination for any child!  This is unethical and intrusive and morally corrupt.  This is abusive.  If you have any decency in you do the right thing and stop this madness. 
FDA-2021-N-1088-33548,"We will not comply. Your leadership is insane and you all need to be replaced.  Start speaking up for what is true!! If you really believe that vaccines are necessary,  seek out the help you need!"
FDA-2021-N-1088-11640,Our children our healthy snd go not need these horrible shots You have no right to be involved in parental decisions !
FDA-2021-N-1088-53914,With two kids and the likely hood of them dying from COVID 19 is .0007% More kids have died in  this year from gang shootings. Please use your heads and have logic and vote no for any mandates
FDA-2021-N-1088-93727,I plead you to NOT force this jab upon our children.  This shot should not be a prerequisite for attending school either.  The freedom to make medical decisions and the freedom to attend school should never be taken from us.
FDA-2021-N-1088-19661,"You can't trust the government even as much as you could before! It's all too thin the populations and slash the red ink off the books. The CDC can no longer be the  ""Trusted Authority"". They are trying to protect their reputation by lying and carrying on the charade. Please, don't let them murder any more children!"
FDA-2021-N-1088-120883,"Children should not be mandated to take the covid-19 vaccine. It is potentially harmful but even more importantly than that, it is unnecessary at this time to give healthy children (and adults) an experimental vaccine that they don’t need. Let their healthy immune systems do the work it was designed to do. "
FDA-2021-N-1088-32132,I feel strongly that covid vaccines should NOT be mandated. The vaccine is still experimental and there are too many known side affects already.  
FDA-2021-N-1088-129643,It has been shown that children are Not being affected by covid-19. They do Not need to be vaccinated against it!!
FDA-2021-N-1088-109257,"Do not make any covid 19 vaccine  fda approved  there are to many side effects  and deaths because of them,  any mrna vaccines have not been approved for a reason , I work in the medical  field  and I fear for my life being jabbed by this unsafe product "
FDA-2021-N-1088-9960,No Covid vaccines for kids 5-11! This is irresponsible to use our children as test animals!
