docID,text
FDA-2021-N-1088-14312,"I urge you not to give the covid vaccinations to the age group between 5-11. I believe that the risks far outweigh the benefits for this group, and the fact that myocarditis in young males is quite alarming to me, and also transmission of C-10 among children in schools and daycare is very rare. I just don't believe that this should be authorized."
FDA-2021-N-1088-2632,Vaccinations for COVID for children aged 5-11 is not essential to the health of the child and should be optional for parents to decide. This age group is the least effected in total case number and deaths by COVID. Forcing or even approving a vaccine is increasing the risk of future adverse effects on children of this age group. 
FDA-2021-N-1088-81996,"The risk for this “vaccine” definitely outweighs the benefits. Especially for young people, including  children. This is clearly a 4th amendment violation. "
FDA-2021-N-1088-114940,"To Federal Regulators,
It is absolutely absurd and inhumane to vaccinate young children who are more likely to be injured from the vaccine than from the illness itself. This must NOT BE approved! Covid 19 “experimental drug” has more side affects than protection. This has anything to do with the pandemic. 
"
FDA-2021-N-1088-93029,This is a message urging the US government not to impose a mandate to “vaccinate” our children against Covid-19. It is WRONG. Vaccinating our children before we know the implications of said vaccines is wrong. 
FDA-2021-N-1088-87158,These are not proven enough to damage are you future generation. We do not know the effects long-term effects of these vaccines. At the least parents should have a choice if they want to give their child’s health for an experiment. Government should stay away from parental rights and health choices.
FDA-2021-N-1088-124479,"We shouldn’t be injecting things into our children until we know the long term effects. “Without knowing” we will be messing up all of humanity at once, if there are side effects down the road. If even one child is killed or injured just know that will be on you hands"
FDA-2021-N-1088-32754,"There is no point in vaccinating children with a vaccine that does not prevent students from getting , or spreading Covid. Covid is 99.997% survivable. Absolutely ZERO need. "
FDA-2021-N-1088-85293,So unsafe to administer to little kids.  I pray that you come to your senses soon before many more die from your useless vaccines. 
FDA-2021-N-1088-115349,Do not do this to these children. Completely unnecessary.
FDA-2021-N-1088-32633,"This is beyond evil!!!  You are subjecting innocent children with virtually zero risk to an unproven, controversial gene altering agent for what purpose?  "
FDA-2021-N-1088-15042,No child should be injected an EUA vaccine. No long term studies have been done. Focus on early and effective treatment.
FDA-2021-N-1088-87068,"This should in NO WAY be given to children until it’s been tested for LONG TERM repercussions!!! As in 10+ years, showing no risk of reproductive issues in the future!!"
FDA-2021-N-1088-104071,Mask mandates are a violation of our constitutional rights here in America. 
FDA-2021-N-1088-43970,Long term effects are not known. Why vaccinate kids when kids aren’t even at risk for severe disease? And it’s already been proven that vaccines don’t stop the transmission. Let parents make their own decisions and don’t force any mandates. We’re losing what makes America so great!! #freedom 
FDA-2021-N-1088-11444,This message is to let you know that I do not want my children vaccinated with the Covid 19 vaccine.
FDA-2021-N-1088-6942,"Please do not mandate this on our children, this is not what the people want. "
FDA-2021-N-1088-3837,"Please DO NOT AUTHORIZE or MANDATE COVID vaccination for Children.  We do not have enough long term data to determine if that would be safe.  The risk/benefit is still unknown, but it looks now like the risk from Covid does not outweigh the risk from the vaccine. "
FDA-2021-N-1088-62949,Vaccinating children is absolute child abuse.Children have their own natural immunity. They do not need a foreign vaccine. Stop this madness now!
FDA-2021-N-1088-33744,The federal government doesn’t tell parents what is best for there kids!!STOP!!!
FDA-2021-N-1088-58891,"
Read this:https://www.geertvandenbossche.org/post/the-unforgivable-sin
"
FDA-2021-N-1088-3024,Our constitution protects us from these mandates and absolutely no mandate for children as well as anyone else! It is not right to have to choose between your health or a financial job. Long-term side-effects are unknown and will continue to be for possibly yearschildren are low risk from covidnatural immunity offers excellent protectionearly treatment therapeutics are effective and underutilized
FDA-2021-N-1088-20136,This is absolutely unacceptable.  Do not make an EU mandate to infect our children with this toxic poison. Do not ever subject our children to experimental bio weapons!
FDA-2021-N-1088-18315,"Requesting that the approval and mandate for our children to be vaccinated with an unproven, unsafe vaccine be stopped immediately.  "
FDA-2021-N-1088-45771,"Do not authorize this injection for children, especially when the COVID death rate for children under 18 in the US is 0.0007%. There is no emergency amongst our youth.  Also, the youth trials of this vaccine are not even close to being done! This is no ground for such authorization. "
FDA-2021-N-1088-38385,I don't feel that it is right to force people to get a vaccine if it's not wanted. Not everyone believes in getting certain vaccines. I will not get the vaccine and I will not let me children get it. You can not force us to give up our freedom. 
